State,Year,Month,Indicated,Combined_Value
Colorado,2020,12.0,Depression,21.709653179190752
Colorado,2021,1.0,Anxiety,37.150000000000006
Colorado,2021,1.0,Depression,22.343163265306124
Colorado,2021,2.0,Anxiety,31.25
Colorado,2021,2.0,Depression,21.968073394495413
Colorado,2021,3.0,Anxiety,33.7
Colorado,2021,3.0,Depression,21.680877192982457
Colorado,2021,4.0,Anxiety,25.799999999999997
Colorado,2021,4.0,Depression,20.98776641550054
Colorado,2021,5.0,Anxiety,27.2
Colorado,2021,5.0,Depression,21.755116279069767
Colorado,2021,6.0,Anxiety,24.0
Colorado,2021,6.0,Depression,18.6441159586682
Colorado,2021,7.0,Anxiety,24.4
Colorado,2021,7.0,Depression,20.45276641550054
Colorado,2021,8.0,Anxiety,27.2
Colorado,2021,8.0,Depression,21.908629191321502
Colorado,2021,9.0,Anxiety,27.5
Colorado,2021,9.0,Depression,20.70236173393124
Colorado,2021,10.0,Depression,17.517241379310345
Colorado,2021,11.0,Depression,21.944444444444443
Colorado,2021,12.0,Anxiety,27.299999999999997
Colorado,2021,12.0,Depression,23.840338078291815
Colorado,2022,1.0,Anxiety,25.4
Colorado,2022,1.0,Depression,20.54131832797428
Colorado,2022,2.0,Depression,21.00656455142232
Colorado,2022,3.0,Anxiety,26.3
Colorado,2022,3.0,Depression,22.592276641550058
Colorado,2022,4.0,Anxiety,20.9
Colorado,2022,4.0,Depression,22.888550724637682
Colorado,2022,5.0,Depression,21.802325581395348
Colorado,2022,6.0,Anxiety,29.75
Colorado,2022,6.0,Depression,21.02731642189586
Colorado,2022,7.0,Anxiety,29.2
Colorado,2022,7.0,Depression,22.09514165792235
Colorado,2022,8.0,Depression,20.08879023307436
Colorado,2022,9.0,Anxiety,32.5
Colorado,2022,9.0,Depression,23.305464632454925
Colorado,2022,10.0,Anxiety,31.2
Colorado,2022,10.0,Depression,26.52651741293532
Colorado,2022,11.0,Anxiety,29.7
Colorado,2022,11.0,Depression,23.81845771144279
Colorado,2022,12.0,Anxiety,27.9
Colorado,2022,12.0,Depression,22.707185069984448
Colorado,2023,1.0,Anxiety,28.5
Colorado,2023,1.0,Depression,24.146660746003555
Colorado,2023,2.0,Anxiety,26.1
Colorado,2023,2.0,Depression,21.15013133208255
Colorado,2023,3.0,Anxiety,30.3
Colorado,2023,3.0,Depression,24.095286396181386
Colorado,2023,4.0,Anxiety,27.0
Colorado,2023,4.0,Depression,21.735223880597015
Colorado,2023,5.0,Depression,23.03839732888147
Colorado,2023,6.0,Anxiety,27.55
Colorado,2023,6.0,Depression,23.292474942174252
Colorado,2023,7.0,Anxiety,28.1
Colorado,2023,7.0,Depression,22.13684898929846
Colorado,2023,8.0,Anxiety,25.7
Colorado,2023,8.0,Depression,21.64
Colorado,2023,9.0,Anxiety,31.8
Colorado,2023,9.0,Depression,21.103949945593037
Colorado,2023,10.0,Anxiety,28.7
Colorado,2023,10.0,Depression,22.607371273712737
Colorado,2023,11.0,Depression,20.647149460708782
Colorado,2023,12.0,Depression,20.918984280532044
Colorado,2024,1.0,Anxiety,17.4
Colorado,2024,1.0,Depression,15.9
Colorado,2024,2.0,Anxiety,16.9
Colorado,2024,2.0,Depression,16.7
Colorado,2024,3.0,Anxiety,17.6
Colorado,2024,3.0,Depression,15.850000000000001
Colorado,2024,4.0,Anxiety,19.049999999999997
Colorado,2024,4.0,Depression,17.225
Colorado,2024,5.0,Anxiety,17.9
Colorado,2024,5.0,Depression,17.8
Colorado,2024,6.0,Anxiety,17.6
Colorado,2024,6.0,Depression,17.85
Colorado,2024,7.0,Anxiety,17.8
Colorado,2024,7.0,Depression,17.799999999999997
Colorado,2024,8.0,Anxiety,16.9
Colorado,2024,8.0,Depression,16.25
Colorado,2024,10.0,Depression,33.33333333333333
Colorado,2024,11.0,Depression,12.5
Colorado,2024,12.0,Depression,19.298245614035086
Connecticut,2019,1.0,Depression,13.991163475699558
Connecticut,2019,2.0,Depression,12.974296205630356
Connecticut,2019,3.0,Depression,13.707571801566578
Connecticut,2019,4.0,Depression,16.24874623871615
Connecticut,2019,5.0,Depression,13.930348258706468
Connecticut,2019,6.0,Depression,17.088607594936708
Connecticut,2019,7.0,Depression,17.65625
Connecticut,2019,8.0,Depression,13.934426229508196
Connecticut,2019,9.0,Depression,13.25478645066274
Connecticut,2019,10.0,Depression,13.41991341991342
Connecticut,2019,11.0,Depression,16.84931506849315
Connecticut,2019,12.0,Depression,16.153846153846153
Connecticut,2020,1.0,Depression,17.62376237623762
Connecticut,2020,2.0,Depression,19.148936170212767
Connecticut,2020,3.0,Depression,17.274305555555554
Connecticut,2020,4.0,Anxiety,34.9
Connecticut,2020,4.0,Depression,20.261916932907347
Connecticut,2020,5.0,Anxiety,27.3
Connecticut,2020,5.0,Depression,19.00735347985348
Connecticut,2020,6.0,Anxiety,32.45
Connecticut,2020,6.0,Depression,20.112685185185185
Connecticut,2020,7.0,Anxiety,31.666666666666668
Connecticut,2020,7.0,Depression,16.856037735849057
Connecticut,2020,8.0,Anxiety,33.9
Connecticut,2020,8.0,Depression,19.356646942800786
Connecticut,2020,9.0,Anxiety,30.633333333333336
Connecticut,2020,9.0,Depression,21.355561139028474
Connecticut,2020,10.0,Anxiety,35.35
Connecticut,2020,10.0,Depression,22.379844720496894
Connecticut,2020,11.0,Anxiety,35.05
Connecticut,2020,11.0,Depression,24.50037037037037
Connecticut,2020,12.0,Anxiety,35.6
Connecticut,2020,12.0,Depression,22.230403877221327
Connecticut,2021,1.0,Anxiety,35.55
Connecticut,2021,1.0,Depression,19.224886975242196
Connecticut,2021,2.0,Anxiety,35.05
Connecticut,2021,2.0,Depression,20.451877133105803
Connecticut,2021,3.0,Anxiety,28.049999999999997
Connecticut,2021,3.0,Depression,19.683030303030304
Connecticut,2021,4.0,Anxiety,26.55
Connecticut,2021,4.0,Depression,19.399
Connecticut,2021,5.0,Anxiety,23.549999999999997
Connecticut,2021,5.0,Depression,20.406516329704512
Connecticut,2021,6.0,Anxiety,25.5
Connecticut,2021,6.0,Depression,18.73051724137931
Connecticut,2021,7.0,Anxiety,21.7
Connecticut,2021,7.0,Depression,22.39557986870897
Connecticut,2021,8.0,Anxiety,23.25
Connecticut,2021,8.0,Depression,20.066666666666666
Connecticut,2021,9.0,Anxiety,24.933333333333334
Connecticut,2021,9.0,Depression,19.89673202614379
Connecticut,2021,10.0,Depression,19.646365422396855
Connecticut,2021,11.0,Depression,23.509174311926607
Connecticut,2021,12.0,Anxiety,26.85
Connecticut,2021,12.0,Depression,21.44275800711744
Connecticut,2022,1.0,Anxiety,26.4
Connecticut,2022,1.0,Depression,22.055096525096527
Connecticut,2022,2.0,Depression,22.940563086548487
Connecticut,2022,3.0,Anxiety,24.3
Connecticut,2022,3.0,Depression,20.792687747035576
Connecticut,2022,4.0,Anxiety,24.9
Connecticut,2022,4.0,Depression,22.078953771289537
Connecticut,2022,5.0,Depression,15.789473684210526
Connecticut,2022,6.0,Anxiety,28.1
Connecticut,2022,6.0,Depression,27.982142857142858
Connecticut,2022,7.0,Anxiety,26.2
Connecticut,2022,7.0,Depression,27.142222222222227
Connecticut,2022,8.0,Depression,20.977917981072554
Connecticut,2022,9.0,Anxiety,29.5
Connecticut,2022,9.0,Depression,19.961433506044905
Connecticut,2022,10.0,Anxiety,32.1
Connecticut,2022,10.0,Depression,22.390094876660342
Connecticut,2022,11.0,Anxiety,30.9
Connecticut,2022,11.0,Depression,21.766788321167887
Connecticut,2022,12.0,Anxiety,24.1
Connecticut,2022,12.0,Depression,20.331097683786506
Connecticut,2023,1.0,Anxiety,27.4
Connecticut,2023,1.0,Depression,18.036315789473687
Connecticut,2023,2.0,Anxiety,28.0
Connecticut,2023,2.0,Depression,18.802310536044363
Connecticut,2023,3.0,Anxiety,24.75
Connecticut,2023,3.0,Depression,17.56332688588008
Connecticut,2023,4.0,Anxiety,25.3
Connecticut,2023,4.0,Depression,17.391578947368423
Connecticut,2023,5.0,Depression,33.33333333333333
Connecticut,2023,6.0,Anxiety,27.2
Connecticut,2023,6.0,Depression,12.824047619047619
Connecticut,2023,7.0,Anxiety,25.5
Connecticut,2023,7.0,Depression,32.91
Connecticut,2023,8.0,Anxiety,20.5
Connecticut,2023,8.0,Depression,17.303333333333335
Connecticut,2023,9.0,Anxiety,24.5
Connecticut,2023,9.0,Depression,25.78263157894737
Connecticut,2023,10.0,Anxiety,31.6
Connecticut,2023,10.0,Depression,20.310854700854705
Connecticut,2023,11.0,Depression,19.06158357771261
Connecticut,2023,12.0,Depression,17.328918322295806
Connecticut,2024,1.0,Anxiety,15.7
Connecticut,2024,1.0,Depression,16.4
Connecticut,2024,2.0,Anxiety,14.8
Connecticut,2024,2.0,Depression,15.9
Connecticut,2024,3.0,Anxiety,14.2
Connecticut,2024,3.0,Depression,14.799999999999999
Connecticut,2024,4.0,Anxiety,17.95
Connecticut,2024,4.0,Depression,16.924999999999997
Connecticut,2024,5.0,Anxiety,15.0
Connecticut,2024,5.0,Depression,15.649999999999999
Connecticut,2024,6.0,Anxiety,15.7
Connecticut,2024,6.0,Depression,15.75
Connecticut,2024,7.0,Anxiety,15.0
Connecticut,2024,7.0,Depression,14.85
Connecticut,2024,8.0,Anxiety,16.8
Connecticut,2024,8.0,Depression,16.2
Connecticut,2024,10.0,Depression,18.659127625201936
Connecticut,2024,11.0,Depression,21.703296703296704
Connecticut,2024,12.0,Depression,19.86947063089195
Delaware,2019,1.0,Depression,13.026819923371647
Delaware,2019,2.0,Depression,15.857605177993527
Delaware,2019,3.0,Depression,14.723926380368098
Delaware,2019,4.0,Depression,18.32298136645963
Delaware,2019,5.0,Depression,19.402985074626866
Delaware,2019,6.0,Depression,19.114219114219114
Delaware,2019,7.0,Depression,22.673031026252982
Delaware,2019,8.0,Depression,19.631901840490798
Delaware,2019,9.0,Depression,17.15686274509804
Delaware,2019,10.0,Depression,19.365079365079367
Delaware,2019,11.0,Depression,19.0625
Delaware,2019,12.0,Depression,14.606741573033707
Delaware,2020,1.0,Depression,13.818181818181818
Delaware,2020,2.0,Depression,19.291338582677163
Delaware,2020,3.0,Depression,15.548281505728315
Delaware,2020,4.0,Anxiety,29.9
Delaware,2020,4.0,Depression,18.64122448979592
Delaware,2020,5.0,Anxiety,25.475
Delaware,2020,5.0,Depression,18.755318791946312
Delaware,2020,6.0,Anxiety,27.425
Delaware,2020,6.0,Depression,17.11342105263158
Delaware,2020,7.0,Anxiety,29.099999999999998
Delaware,2020,7.0,Depression,18.987695749440718
Delaware,2020,8.0,Anxiety,24.6
Delaware,2020,8.0,Depression,19.09899721448468
Delaware,2020,9.0,Anxiety,29.133333333333336
Delaware,2020,9.0,Depression,18.834132841328415
Delaware,2020,10.0,Anxiety,34.7
Delaware,2020,10.0,Depression,21.964756097560976
Delaware,2020,11.0,Anxiety,32.7
Delaware,2020,11.0,Depression,19.562475083056476
Delaware,2020,12.0,Anxiety,35.3
Delaware,2020,12.0,Depression,19.301386430678466
Delaware,2021,1.0,Anxiety,30.900000000000002
Delaware,2021,1.0,Depression,16.150865921787712
Delaware,2021,2.0,Anxiety,31.65
Delaware,2021,2.0,Depression,18.583862660944206
Delaware,2021,3.0,Anxiety,27.25
Delaware,2021,3.0,Depression,18.61521739130435
Delaware,2021,4.0,Anxiety,24.05
Delaware,2021,4.0,Depression,16.82133144475921
Delaware,2021,5.0,Anxiety,22.65
Delaware,2021,5.0,Depression,14.804942528735634
Delaware,2021,6.0,Anxiety,24.15
Delaware,2021,6.0,Depression,18.957952218430037
Delaware,2021,7.0,Anxiety,25.9
Delaware,2021,7.0,Depression,17.93977207977208
Delaware,2021,8.0,Anxiety,29.6
Delaware,2021,8.0,Depression,20.777492354740062
Delaware,2021,9.0,Anxiety,26.366666666666664
Delaware,2021,9.0,Depression,16.802491582491584
Delaware,2021,10.0,Depression,18.73198847262248
Delaware,2021,11.0,Depression,14.6875
Delaware,2021,12.0,Anxiety,25.4
Delaware,2021,12.0,Depression,20.61062111801242
Delaware,2022,1.0,Anxiety,29.5
Delaware,2022,1.0,Depression,19.59439716312057
Delaware,2022,2.0,Depression,17.46987951807229
Delaware,2022,3.0,Anxiety,22.05
Delaware,2022,3.0,Depression,15.02714285714286
Delaware,2022,4.0,Anxiety,21.9
Delaware,2022,4.0,Depression,18.943557046979866
Delaware,2022,5.0,Depression,19.06614785992218
Delaware,2022,6.0,Anxiety,22.0
Delaware,2022,6.0,Depression,20.69403100775194
Delaware,2022,7.0,Anxiety,24.4
Delaware,2022,7.0,Depression,21.022914046121596
Delaware,2022,8.0,Depression,15.983606557377051
Delaware,2022,9.0,Anxiety,34.4
Delaware,2022,9.0,Depression,20.43138613861386
Delaware,2022,10.0,Anxiety,28.6
Delaware,2022,10.0,Depression,21.000364145658263
Delaware,2022,11.0,Anxiety,23.3
Delaware,2022,11.0,Depression,21.817058823529415
Delaware,2022,12.0,Anxiety,25.9
Delaware,2022,12.0,Depression,19.375806451612902
Delaware,2023,1.0,Anxiety,27.2
Delaware,2023,1.0,Depression,21.967900262467193
Delaware,2023,2.0,Anxiety,23.2
Delaware,2023,2.0,Depression,19.73481481481482
Delaware,2023,3.0,Anxiety,22.15
Delaware,2023,3.0,Depression,23.635434782608698
Delaware,2023,4.0,Anxiety,21.7
Delaware,2023,4.0,Depression,21.26263305322129
Delaware,2023,5.0,Depression,24.62686567164179
Delaware,2023,6.0,Anxiety,20.75
Delaware,2023,6.0,Depression,18.727247557003256
Delaware,2023,7.0,Anxiety,24.5
Delaware,2023,7.0,Depression,19.0329262086514
Delaware,2023,8.0,Anxiety,25.0
Delaware,2023,8.0,Depression,20.21537313432836
Delaware,2023,9.0,Anxiety,27.6
Delaware,2023,9.0,Depression,18.07771167048055
Delaware,2023,10.0,Anxiety,29.4
Delaware,2023,10.0,Depression,25.37413223140496
Delaware,2023,11.0,Depression,22.75132275132275
Delaware,2023,12.0,Depression,14.488636363636365
Delaware,2024,1.0,Anxiety,13.0
Delaware,2024,1.0,Depression,13.7
Delaware,2024,2.0,Anxiety,12.6
Delaware,2024,2.0,Depression,15.05
Delaware,2024,3.0,Anxiety,15.4
Delaware,2024,3.0,Depression,16.75
Delaware,2024,4.0,Anxiety,18.45
Delaware,2024,4.0,Depression,16.875
Delaware,2024,5.0,Anxiety,17.0
Delaware,2024,5.0,Depression,19.5
Delaware,2024,6.0,Anxiety,20.2
Delaware,2024,6.0,Depression,20.4
Delaware,2024,7.0,Anxiety,19.1
Delaware,2024,7.0,Depression,17.0
Delaware,2024,8.0,Anxiety,18.0
Delaware,2024,8.0,Depression,17.3
Delaware,2024,10.0,Depression,100.0
Delaware,2024,12.0,Depression,0.0
District of Columbia,2019,1.0,Depression,18.181818181818183
District of Columbia,2019,2.0,Depression,8.333333333333332
District of Columbia,2019,3.0,Depression,20.0
District of Columbia,2019,4.0,Depression,25.0
District of Columbia,2019,5.0,Depression,19.53125
District of Columbia,2019,6.0,Depression,18.796992481203006
District of Columbia,2019,7.0,Depression,13.333333333333334
District of Columbia,2019,8.0,Depression,16.793893129770993
District of Columbia,2019,9.0,Depression,18.89168765743073
District of Columbia,2019,10.0,Depression,18.947368421052634
District of Columbia,2019,11.0,Depression,14.912280701754385
District of Columbia,2019,12.0,Depression,42.857142857142854
District of Columbia,2020,1.0,Depression,8.333333333333332
District of Columbia,2020,2.0,Depression,23.076923076923077
District of Columbia,2020,3.0,Depression,21.428571428571427
District of Columbia,2020,4.0,Anxiety,31.4
District of Columbia,2020,4.0,Depression,11.4
District of Columbia,2020,5.0,Anxiety,31.9
District of Columbia,2020,5.0,Depression,10.793382352941176
District of Columbia,2020,6.0,Anxiety,32.025
District of Columbia,2020,6.0,Depression,31.747045454545454
District of Columbia,2020,7.0,Anxiety,30.96666666666667
District of Columbia,2020,7.0,Depression,17.718022665103558
District of Columbia,2020,8.0,Anxiety,30.6
District of Columbia,2020,8.0,Depression,18.65336283185841
District of Columbia,2020,9.0,Anxiety,36.1
District of Columbia,2020,9.0,Depression,21.994137931034484
District of Columbia,2020,10.0,Anxiety,40.35
District of Columbia,2020,10.0,Depression,22.930555555555557
District of Columbia,2020,11.0,Anxiety,35.55
District of Columbia,2020,11.0,Depression,22.427190226876093
District of Columbia,2020,12.0,Anxiety,34.4
District of Columbia,2020,12.0,Depression,22.563265306122453
District of Columbia,2021,1.0,Anxiety,35.95
District of Columbia,2021,1.0,Depression,18.899893899204244
District of Columbia,2021,2.0,Anxiety,34.6
District of Columbia,2021,2.0,Depression,19.825900783289818
District of Columbia,2021,3.0,Anxiety,33.599999999999994
District of Columbia,2021,3.0,Depression,20.482247557003255
District of Columbia,2021,4.0,Anxiety,28.1
District of Columbia,2021,4.0,Depression,21.664959349593495
District of Columbia,2021,5.0,Anxiety,24.05
District of Columbia,2021,5.0,Depression,16.989761904761906
District of Columbia,2021,6.0,Anxiety,22.799999999999997
District of Columbia,2021,6.0,Depression,20.286274509803924
District of Columbia,2021,7.0,Anxiety,28.2
District of Columbia,2021,7.0,Depression,22.041884057971018
District of Columbia,2021,8.0,Anxiety,27.2
District of Columbia,2021,8.0,Depression,19.818276836158194
District of Columbia,2021,9.0,Anxiety,29.066666666666666
District of Columbia,2021,9.0,Depression,23.02232492997199
District of Columbia,2021,10.0,Depression,19.72222222222222
District of Columbia,2021,11.0,Depression,20.18348623853211
District of Columbia,2021,12.0,Anxiety,28.75
District of Columbia,2021,12.0,Depression,21.46271983640082
District of Columbia,2022,1.0,Anxiety,23.7
District of Columbia,2022,1.0,Depression,17.98079365079365
District of Columbia,2022,2.0,Depression,18.313953488372093
District of Columbia,2022,3.0,Anxiety,29.95
District of Columbia,2022,3.0,Depression,19.119041095890413
District of Columbia,2022,4.0,Anxiety,25.3
District of Columbia,2022,4.0,Depression,18.24217821782178
District of Columbia,2022,5.0,Depression,15.932914046121594
District of Columbia,2022,6.0,Anxiety,25.7
District of Columbia,2022,6.0,Depression,19.6940243902439
District of Columbia,2022,7.0,Anxiety,28.9
District of Columbia,2022,7.0,Depression,23.16585774058578
District of Columbia,2022,8.0,Depression,22.380952380952383
District of Columbia,2022,9.0,Anxiety,29.3
District of Columbia,2022,9.0,Depression,21.872857142857143
District of Columbia,2022,10.0,Anxiety,26.1
District of Columbia,2022,10.0,Depression,27.102222222222224
District of Columbia,2022,11.0,Anxiety,24.4
District of Columbia,2022,11.0,Depression,23.344177215189873
District of Columbia,2022,12.0,Anxiety,26.7
District of Columbia,2022,12.0,Depression,27.862530120481928
District of Columbia,2023,1.0,Anxiety,23.0
District of Columbia,2023,1.0,Depression,16.961578947368423
District of Columbia,2023,2.0,Anxiety,25.6
District of Columbia,2023,2.0,Depression,19.386569343065695
District of Columbia,2023,3.0,Anxiety,21.45
District of Columbia,2023,3.0,Depression,18.891960784313728
District of Columbia,2023,4.0,Anxiety,19.2
District of Columbia,2023,4.0,Depression,19.17130177514793
District of Columbia,2023,5.0,Depression,17.956656346749224
District of Columbia,2023,6.0,Anxiety,29.65
District of Columbia,2023,6.0,Depression,18.730114503816797
District of Columbia,2023,7.0,Anxiety,19.2
District of Columbia,2023,7.0,Depression,19.40555555555556
District of Columbia,2023,8.0,Anxiety,21.3
District of Columbia,2023,8.0,Depression,20.13953667953668
District of Columbia,2023,9.0,Anxiety,22.7
District of Columbia,2023,9.0,Depression,19.476451612903226
District of Columbia,2023,10.0,Anxiety,31.7
District of Columbia,2023,10.0,Depression,21.960123456790125
District of Columbia,2023,11.0,Depression,18.327974276527332
District of Columbia,2023,12.0,Depression,20.792079207920793
District of Columbia,2024,1.0,Anxiety,16.2
District of Columbia,2024,1.0,Depression,12.299999999999999
District of Columbia,2024,2.0,Anxiety,14.7
District of Columbia,2024,2.0,Depression,12.7
District of Columbia,2024,3.0,Anxiety,21.0
District of Columbia,2024,3.0,Depression,15.450000000000001
District of Columbia,2024,4.0,Anxiety,15.05
District of Columbia,2024,4.0,Depression,14.475000000000001
District of Columbia,2024,5.0,Anxiety,14.1
District of Columbia,2024,5.0,Depression,13.8
District of Columbia,2024,6.0,Anxiety,15.7
District of Columbia,2024,6.0,Depression,14.649999999999999
District of Columbia,2024,7.0,Anxiety,11.7
District of Columbia,2024,7.0,Depression,13.35
District of Columbia,2024,8.0,Anxiety,16.5
District of Columbia,2024,8.0,Depression,17.7
District of Columbia,2024,10.0,Depression,100.0
District of Columbia,2024,11.0,Depression,50.0
District of Columbia,2024,12.0,Depression,15.686274509803921
Florida,2019,1.0,Depression,18.23587710604559
Florida,2019,2.0,Depression,19.45525291828794
Florida,2019,3.0,Depression,17.700453857791228
Florida,2019,4.0,Depression,16.97459584295612
Florida,2019,5.0,Depression,20.160771704180064
Florida,2019,6.0,Depression,20.983905253568174
Florida,2019,7.0,Depression,20.051914341336794
Florida,2019,8.0,Depression,14.814814814814813
Florida,2019,9.0,Depression,14.207650273224044
Florida,2019,10.0,Depression,17.70186335403727
Florida,2019,11.0,Depression,16.76829268292683
Florida,2019,12.0,Depression,18.305084745762713
Florida,2020,1.0,Depression,18.1631254283756
Florida,2020,2.0,Depression,17.029972752043594
Florida,2020,3.0,Depression,15.59432933478735
Florida,2020,4.0,Anxiety,32.6
Florida,2020,4.0,Depression,16.710141843971634
Florida,2020,5.0,Anxiety,30.925
